"gndr","agea","cntry","rgn","ctzmod","brnmod","domicil","prtnr","pdwrkp","isco08p","edumod","edutre","edupmod","eduptre","omogamia","chld3","chld10","chld14","anweight","psu","stratum","pdwrk"
"female",44,"RS","Balkans","autochthonous","Europe","Country Village",1,0,"6666666666",3,2,2,1,0,0,0,0,0.704244697614066,15739,2361,0
"female",53,"RS","Balkans","autochthonous","Europe","Big City",1,1,"manager",3,2,6,3,0,0,0,0,0.446077424214203,15801,2358,1
"female",42,"RS","Balkans","autochthonous","Europe","Big City",1,1,"professionals and employees",6,3,3,2,0,0,1,2,0.387750593343671,15434,2359,1
"female",42,"RS","Balkans","native","Rich","Big City",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,0,0,0.148692468906506,15334,2358,1
"female",50,"RS","Balkans","autochthonous","Europe","Suburbs or Outskirts of Big City",1,1,"professionals and employees",6,3,3,2,0,0,0,0,0.283563837845271,15784,2363,1
"male",33,"RS","Balkans","autochthonous","Europe","Big City",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,0,0,0.656727658759486,15274,2358,1
"male",51,"RS","Balkans","autochthonous","Europe","Country Village",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,0,0,0.536022052612759,15625,2361,1
"female",53,"RS","Balkans","ethnic minorities","Europe","Country Village",0,0,"6666666666",2,1,6666666666,6666666666,6666666666,0,0,0,0.167984629787632,15800,2364,1
"female",26,"RS","Balkans","autochthonous","Europe","Big City",1,0,"6666666666",6,3,6,3,1,0,0,0,0.528790413895029,15675,2358,1
"male",33,"RS","Balkans","native","Europe","Big City",1,1,"professionals and employees",6,3,6,3,1,0,0,0,0.365631501014756,15482,2359,1
"female",41,"RS","Balkans","autochthonous","Europe","Small City",0,0,"6666666666",6,3,6666666666,6666666666,6666666666,0,0,0,0.296767480337714,15560,2362,1
"male",47,"RS","Balkans","autochthonous","Europe","Country Village",1,1,"services and sales workers",3,2,3,2,1,0,0,0,0.26801102630638,15566,2361,1
"female",31,"RS","Balkans","autochthonous","Europe","Small City",0,0,"6666666666",5,3,6666666666,6666666666,6666666666,0,0,0,0.416707204086483,15652,2362,0
"female",50,"RS","Balkans","autochthonous","Europe","Suburbs or Outskirts of Big City",1,1,"elementary occupations",3,2,4,2,1,0,0,1,0.446077424214203,15290,2358,1
"female",43,"RS","Balkans","autochthonous","Europe","Small City",1,1,"manager",6,3,7,3,1,0,2,2,0.387750593343671,15486,2359,1
"female",49,"RS","Balkans","autochthonous","Europe","Big City",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,0,0,0.234350811569949,15617,2362,0
"female",49,"RS","Balkans","autochthonous","Europe","Small City",0,0,"6666666666",5,3,6666666666,6666666666,6666666666,0,1,1,0.850691670987995,15782,2363,1
"male",25,"RS","Balkans","autochthonous","Europe","Suburbs or Outskirts of Big City",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,0,0,0.218909108786812,15288,2358,1
"female",27,"RS","Balkans","autochthonous","Europe","Small City",1,0,"6666666666",3,2,3,2,1,0,0,0,0.378952795275811,15425,2359,1
"female",54,"RS","Balkans","autochthonous","Europe","Big City",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,0,0,0.297384937813011,15329,2358,1
"female",41,"RS","Balkans","autochthonous","Europe","Country Village",1,1,"manager",3,2,3,2,1,0,0,0,0.586870744628798,15671,2361,1
"male",28,"RS","Balkans","autochthonous","Europe","Small City",1,1,"professionals and employees",6,3,6,3,1,0,0,0,0.279838554231209,15677,2362,1
"male",34,"RS","Balkans","autochthonous","Europe","Country Village",1,1,"skilled manual workers",3,2,3,2,1,1,1,1,0.345602848809466,15606,2361,1
"female",29,"RS","Balkans","autochthonous","Europe","Big City",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,2,2,0.184022708948493,15561,2358,1
"male",41,"RS","Balkans","autochthonous","Europe","Small City",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,0,0,0.267557231625932,15749,2362,1
"male",47,"RS","Balkans","autochthonous","Europe","Big City",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,0,0,0.169761407671936,15432,2358,1
"male",36,"RS","Balkans","autochthonous","Europe","Small City",0,0,"6666666666",2,1,6666666666,6666666666,6666666666,0,0,0,0.14143030196034,15879,2363,0
"female",55,"RS","Balkans","autochthonous","Europe","Small City",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,0,0,0.0871973415123446,15751,2363,0
"male",55,"RS","Balkans","autochthonous","Europe","Country Village",1,1,"professionals and employees",3,2,3,2,1,0,0,0,0.475703276705188,15740,2361,0
"female",37,"RS","Balkans","autochthonous","Europe","Suburbs or Outskirts of Big City",0,0,"6666666666",5,3,6666666666,6666666666,6666666666,0,0,0,0.0215416911258423,15382,2359,1
"female",48,"RS","Balkans","autochthonous","Europe","Big City",1,1,"skilled manual workers",3,2,3,2,1,0,0,0,0.234350811569949,15666,2362,1
"male",44,"RS","Balkans","autochthonous","Europe","Big City",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,0,0,0.339522815343871,15313,2358,1
"female",30,"RS","Balkans","autochthonous","Europe","Country Village",1,1,"skilled manual workers",3,2,3,2,1,0,1,1,0.561391447809595,15786,2364,0
"male",43,"RS","Balkans","native","Europe","Suburbs or Outskirts of Big City",1,0,"6666666666",6,3,2,1,0,0,0,0,0.436138132823168,15905,2363,1
"female",44,"RS","Balkans","autochthonous","Europe","Country Village",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,0,0,0.611981008525014,15524,2360,1
"male",28,"RS","Balkans","autochthonous","Europe","Small City",0,0,"6666666666",6,3,6666666666,6666666666,6666666666,0,0,0,0.133694055244403,15789,2363,0
"female",54,"RS","Balkans","autochthonous","Europe","Big City",1,0,"6666666666",5,3,3,2,0,0,0,0,0.445151185517198,15637,2362,0
"female",44,"RS","Balkans","autochthonous","Europe","Big City",0,0,"6666666666",6,3,6666666666,6666666666,6666666666,0,0,0,0.148383740168857,15688,2362,1
"female",54,"RS","Balkans","autochthonous","Europe","Big City",1,1,"skilled manual workers",6,3,3,2,0,0,1,1,0.296767480337714,15665,2362,0
"female",32,"RS","Balkans","autochthonous","Europe","Big City",1,1,"professionals and employees",6,3,3,2,0,2,2,2,0.39816724475825,15839,2363,1
"female",33,"RS","Balkans","autochthonous","Europe","Big City",0,0,"6666666666",6,3,6666666666,6666666666,6666666666,0,0,0,0.39816724475825,15849,2363,1
"male",43,"RS","Balkans","autochthonous","Europe","Country Village",1,0,"6666666666",3,2,2,1,0,0,0,2,0.258942602928683,15752,2364,1
"female",54,"RS","Balkans","autochthonous","Europe","Country Village",1,1,"elementary occupations",2,1,3,2,0,0,0,0,0.521602931766738,15603,2361,0
"female",37,"RS","Balkans","autochthonous","Europe","Big City",0,0,"6666666666",5,3,6666666666,6666666666,6666666666,0,0,0,0.376589927889612,15615,2358,0
"male",42,"RS","Balkans","autochthonous","Europe","Country Village",1,0,"6666666666",3,2,3,2,1,0,0,1,0.349347901419592,15442,2360,1
"female",41,"RS","Balkans","native","Europe","Big City",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,0,0,0.611981008525014,15477,2360,1
"female",40,"RS","Balkans","autochthonous","Europe","Suburbs or Outskirts of Big City",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,0,0,0.111962076597265,15808,2363,1
"female",51,"RS","Balkans","autochthonous","Europe","Big City",1,1,"skilled manual workers",3,2,3,2,1,0,0,0,0.234350811569949,15582,2362,1
"male",55,"RS","Balkans","autochthonous","Europe","Country Village",1,0,"6666666666",3,2,2,1,0,0,0,0,0.153202441706817,15754,2364,0
"male",33,"RS","Balkans","autochthonous","Europe","Small City",1,1,"professionals and employees",3,2,3,2,1,1,3,3,0.450487729783916,15543,2360,1
"male",40,"RS","Balkans","ethnic minorities","Europe","Country Village",1,0,"6666666666",3,2,0,1,0,1,1,1,0.906298742861968,15763,2364,0
"male",50,"RS","Balkans","autochthonous","Europe","Small City",0,0,"6666666666",2,1,6666666666,6666666666,6666666666,0,0,0,0.286500041106702,15828,2364,0
"male",42,"RS","Balkans","autochthonous","Europe","Small City",1,1,"elementary occupations",3,2,5,3,0,0,1,3,0.349584954425493,15475,2359,1
"female",36,"RS","Balkans","autochthonous","Europe","Small City",1,1,"skilled manual workers",3,2,3,2,1,0,2,2,0.30619813120524,15525,2359,1
"female",55,"RS","Balkans","autochthonous","Europe","Suburbs or Outskirts of Big City",1,1,"professionals and employees",3,2,3,2,1,0,0,0,0.182515086820337,15690,2362,0
"female",47,"RS","Balkans","ethnic minorities","Europe","Country Village",0,0,"6666666666",6,3,6666666666,6666666666,6666666666,0,0,0,0.143606177386866,15792,2364,1
"female",48,"RS","Balkans","autochthonous","Europe","Big City",0,0,"6666666666",7,3,6666666666,6666666666,6666666666,0,0,0,0.148383740168857,15587,2362,1
"female",43,"RS","Balkans","autochthonous","Europe","Country Village",1,1,"skilled manual workers",3,2,3,2,1,0,0,0,0.997805611800815,15840,2364,1
"female",52,"RS","Balkans","autochthonous","Europe","Country Village",1,1,"elementary occupations",2,1,2,1,1,0,0,0,0.331701430734708,15803,2363,0
"male",50,"RS","Balkans","native","Europe","Suburbs or Outskirts of Big City",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,0,0,0.337220374605818,15281,2357,1
"male",45,"RS","Balkans","autochthonous","Europe","Suburbs or Outskirts of Big City",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,0,0,0.699169908850986,15360,2359,1
"female",54,"RS","Balkans","autochthonous","Europe","Country Village",1,0,"6666666666",3,2,3,2,1,0,0,0,0.938993303372072,15643,2361,0
"female",54,"RS","Balkans","autochthonous","Europe","Big City",0,0,"6666666666",5,3,6666666666,6666666666,6666666666,0,0,0,0.188294963944806,15479,2358,1
"male",54,"RS","Balkans","autochthonous","Europe","Suburbs or Outskirts of Big City",1,0,"6666666666",3,2,3,2,1,0,0,0,0.38841371195147,15840,2364,1
"male",28,"RS","Balkans","autochthonous","Europe","Big City",1,0,"6666666666",3,2,3,2,1,1,2,2,0.824168046336006,15760,2363,1
"male",52,"RS","Balkans","autochthonous","Europe","Big City",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,0,0,0.133778615812966,15600,2362,0
"male",49,"RS","Balkans","autochthonous","Europe","Country Village",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,0,0,0.174673950709796,15524,2360,1
"female",26,"RS","Balkans","autochthonous","Europe","Suburbs or Outskirts of Big City",0,0,"6666666666",5,3,6666666666,6666666666,6666666666,0,0,0,0.793185725810665,15311,2358,0
"female",47,"RS","Balkans","autochthonous","Europe","Small City",1,1,"professionals and employees",5,3,3,2,0,0,0,0,0.0209216641184246,15834,2358,0
"male",44,"RS","Balkans","autochthonous","Europe","Big City",1,1,"services and sales workers",6,3,7,3,1,0,0,2,0.386145280884522,15934,2358,1
"female",45,"RS","Balkans","native","Rich","Country Village",1,0,"6666666666",3,2,3,2,1,0,0,1,0.458985948835315,15529,2360,1
"male",48,"RS","Balkans","ethnic minorities","Europe","Suburbs or Outskirts of Big City",1,0,"6666666666",3,2,3,2,1,0,0,0,0.848807073349052,15291,2358,1
"female",55,"RS","Balkans","native","Europe","Small City",1,1,"professionals and employees",3,2,7,3,0,0,0,0,0.273772656472535,15723,2362,0
"male",55,"RS","Balkans","autochthonous","Europe","Small City",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,0,0,0.00879440464533355,15647,2362,1
"female",45,"RS","Balkans","autochthonous","Europe","Country Village",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,0,0,0.234748325843018,15633,2361,1
"female",55,"RS","Balkans","autochthonous","Europe","Big City",1,1,"skilled manual workers",7,3,3,2,0,0,0,0,0.201497819176344,15844,2363,1
"female",45,"RS","Balkans","autochthonous","Europe","Big City",1,1,"manager",6,3,3,2,0,0,1,1,0.148383740168857,15705,2362,1
"female",46,"RS","Balkans","autochthonous","Europe","Big City",1,1,"skilled manual workers",3,2,4,2,1,0,0,0,0.447848306389061,15858,2363,1
"female",44,"RS","Balkans","autochthonous","Europe","Big City",1,1,"professionals and employees",3,2,3,2,1,0,0,0,0.468701623139899,15581,2362,0
"male",53,"RS","Balkans","autochthonous","Europe","Small City",0,0,"6666666666",6,3,6666666666,6666666666,6666666666,0,0,0,0.30481346173579,15674,2361,0
"male",41,"RS","Balkans","autochthonous","Europe","Big City",0,0,"6666666666",7,3,6666666666,6666666666,6666666666,0,0,0,0.193072640442261,15530,2358,1
"male",34,"RS","Balkans","autochthonous","Europe","Country Village",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,0,0,0.834772485718507,15770,2364,1
"male",41,"RS","Balkans","autochthonous","Europe","Suburbs or Outskirts of Big City",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,0,0,0.339522815343871,15717,2358,1
"male",45,"RS","Balkans","autochthonous","Europe","Small City",1,1,"professionals and employees",5,3,6,3,1,0,0,2,0.1987944527013,15384,2359,1
"female",47,"RS","Balkans","native","Europe","Suburbs or Outskirts of Big City",1,1,"skilled manual workers",3,2,3,2,1,0,0,0,0.30619813120524,15518,2359,1
"male",52,"RS","Balkans","autochthonous","Europe","Suburbs or Outskirts of Big City",0,0,"6666666666",5,3,6666666666,6666666666,6666666666,0,0,0,0.456446070208252,15730,2362,1
"male",28,"RS","Balkans","autochthonous","Europe","Big City",0,0,"6666666666",6,3,6666666666,6666666666,6666666666,0,0,0,0.35510750220208,15329,2358,0
"female",46,"RS","Balkans","autochthonous","Europe","Small City",0,0,"6666666666",5,3,6666666666,6666666666,6666666666,0,0,0,0.430818453434508,15772,2364,1
"female",28,"RS","Balkans","autochthonous","Europe","Big City",0,0,"6666666666",6,3,6666666666,6666666666,6666666666,0,1,1,0.208353602043241,15707,2362,1
"female",49,"RS","Balkans","ethnic minorities","Europe","Country Village",1,0,"6666666666",2,1,2,1,1,0,0,0,0.331701430734708,15803,2363,0
"male",53,"RS","Balkans","autochthonous","Europe","Small City",1,0,"6666666666",3,2,3,2,1,0,0,0,0.258942602928683,15897,2364,1
"female",44,"RS","Balkans","autochthonous","Europe","Country Village",1,1,"elementary occupations",3,2,5,3,0,0,0,0,0.226805353160717,15838,2364,1
"male",49,"RS","Balkans","ethnic minorities","Europe","Country Village",1,1,"elementary occupations",3,2,3,2,1,0,0,0,0.77682742390294,15792,2364,1
"female",54,"RS","Balkans","autochthonous","Europe","Small City",1,0,"skilled manual workers",3,2,4,2,1,0,0,0,0.459297354260041,15404,2359,0
"female",33,"RS","Balkans","autochthonous","Europe","Big City",0,0,"6666666666",7,3,6666666666,6666666666,6666666666,0,0,0,0.528790413895029,15322,2358,1
"female",26,"RS","Balkans","autochthonous","Europe","Country Village",0,0,"6666666666",6,3,6666666666,6666666666,6666666666,0,0,0,0.41741388446437,15681,2361,1
"female",49,"RS","Balkans","autochthonous","Europe","Big City",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,0,0,0.15309906560262,15466,2359,0
"female",55,"RS","Balkans","autochthonous","Europe","Big City",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,0,0,0.174394683024689,15783,2363,1
"female",43,"RS","Balkans","autochthonous","Europe","Small City",1,1,"skilled manual workers",3,2,3,2,1,0,0,1,0.335886299770543,15902,2363,1
"female",32,"RS","Balkans","ethnic minorities","Europe","Country Village",1,0,"6666666666",2,1,3,2,0,0,1,2,0.925845836318887,15662,2361,0
"male",42,"RS","Balkans","autochthonous","Europe","Country Village",1,0,"6666666666",3,2,2,1,0,0,0,2,0.258942602928683,15824,2364,1
"female",55,"RS","Balkans","autochthonous","Europe","Suburbs or Outskirts of Big City",1,1,"services and sales workers",3,2,3,2,1,0,0,0,0.182515086820337,15687,2362,1
"female",28,"RS","Balkans","autochthonous","Europe","Small City",0,0,"6666666666",7,3,6666666666,6666666666,6666666666,0,0,0,0.833414408172966,15630,2362,1
"male",36,"RS","Balkans","autochthonous","Europe","Big City",1,0,"6666666666",3,2,3,2,1,0,0,0,0.349584954425493,15417,2359,1
"female",28,"RS","Balkans","native","Europe","Big City",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,0,0,0.1450170101604,15703,2362,1
"male",27,"RS","Balkans","autochthonous","Europe","Small City",1,1,"professionals and employees",3,2,3,2,1,0,0,0,0.450793256993883,15383,2359,0
"female",36,"RS","Balkans","autochthonous","Europe","Small City",0,0,"6666666666",5,3,6666666666,6666666666,6666666666,0,2,2,0.774975506338906,15543,2360,1
"male",33,"RS","Balkans","ethnic minorities","Europe","Country Village",1,0,"6666666666",2,1,2,1,1,0,0,0,0.723934197821393,15906,2364,0
"female",35,"RS","Balkans","ethnic minorities","Europe","Suburbs or Outskirts of Big City",1,1,"professionals and employees",3,2,5,3,0,0,1,1,0.590736370620228,15305,2357,1
"male",34,"RS","Balkans","autochthonous","Europe","Big City",0,0,"6666666666",6,3,6666666666,6666666666,6666666666,0,0,0,0.17755375110104,15920,2358,1
"male",35,"RS","Balkans","autochthonous","Europe","Suburbs or Outskirts of Big City",1,1,"professionals and employees",3,2,3,2,1,0,2,2,0.339522815343871,15288,2358,1
"male",35,"RS","Balkans","ethnic minorities","Europe","Country Village",1,1,"professionals and employees",6,3,6,3,1,0,0,0,0.397588905402599,15407,2359,1
"female",49,"RS","Balkans","ethnic minorities","Europe","Country Village",1,0,"6666666666",3,2,3,2,1,0,0,0,0.458985948835315,15423,2360,0
"male",30,"RS","Balkans","autochthonous","Europe","Country Village",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,0,0,0.345602848809466,15595,2361,0
"female",43,"RS","Balkans","autochthonous","Europe","Big City",0,0,"6666666666",5,3,6666666666,6666666666,6666666666,0,2,3,0.148383740168857,15668,2362,0
